userId,movieId,rating,timestamp
318,590,3,976426440
889,3106,2,975254208
6021,590,4,956757012
3299,1196,5,968036678
1140,1258,3,974879388
4690,2371,3,963614952
1641,188,1,974714541
4562,1812,3,967429437
713,1198,5,975535292
1395,2,1,974764081
2753,3035,4,973196286
888,3745,5,975256042
4345,1485,3,966268400
4371,2683,3,1005351592
1616,1377,2,974733731
4156,2322,4,965341923
3618,3726,3,966863332
3216,1304,3,968460592
1203,52,4,998230043
1812,1663,4,989183785
125,2741,4,977444832
4725,2412,3,963370246
1449,3363,3,975519968
2761,3362,3,973149836
91,3035,5,977666308
1873,2657,3,974771320
531,95,3,994109221
1609,509,4,974747958
2753,3072,3,973894128
2841,1594,4,982533524
4454,2561,1,965083879
5393,222,3,960321601
6003,1238,4,956982262
1134,2890,5,974881307
1687,2302,4,974710305
4285,3638,4,965283209
1019,2416,4,975365362
875,2762,5,975271323
5795,1693,5,958078852
5267,3148,3,971358143
5391,265,4,960324403
4389,1711,2,965165369
1010,1747,4,975221286
1968,1339,2,974693837
5074,1961,3,962433384
4447,3022,5,965174336
4965,2701,1,962612893
2956,3175,3,971196500
533,2688,2,976220883
652,1590,4,975703136
2063,527,4,974659651
4207,380,5,965326428
3018,2076,2,970607562
6036,1296,5,956712810
4725,3708,3,963388116
4723,3544,5,963366045
2109,1348,5,974650527
869,3130,3,999377176
1171,3911,5,974859536
5485,1199,5,959833059
1100,1923,4,974925241
558,1947,4,976054585
4522,1233,3,964997595
5779,3418,4,958155688
699,1704,3,975562150
5060,2746,5,962485060
2446,3697,3,974220798
3394,1227,3,967493436
4918,1590,4,963084610
5682,371,4,958964468
5120,593,5,962256620
4126,1407,4,1017839314
1717,2333,4,1009256610
2446,3671,5,974404149
2510,2529,5,974073560
3792,1954,5,970581166
1010,2717,2,975230348
1635,3593,1,974717068
4041,882,4,965711819
513,2858,4,976205854
4354,2662,5,966753663
4277,1643,5,967622229
2946,490,3,975805490
2764,637,2,973134868
202,1672,5,976937676
4790,2146,4,963180938
3675,2000,3,966362801
92,2559,1,986187462
5386,2278,4,960349183
2544,1259,4,974050156
1800,1047,4,974740791
794,3448,5,975416932
4484,3175,4,965014780
4478,3578,4,965052709
3224,2243,5,1027879250
2180,2088,1,974610766
3681,393,3,966355075
3942,786,1,966380850
1195,606,3,974850949
3885,2202,5,972021911
5390,2353,3,960327363
2429,3524,4,974422372
3018,493,4,970608324
2461,1047,5,974169886
2248,2858,1,974596608
1457,1278,4,983497641
1181,2805,2,976146287
872,480,4,975273472
1920,2088,4,974777633
5682,478,3,958965148
1285,2268,4,974793920
3270,2989,3,968197302
1755,531,5,1037948554
3991,318,5,965592631
4975,647,4,962605915
5054,745,5,962486674
195,2020,5,977061138
5978,2748,1,956961618
2355,1186,2,974400749
5408,1035,4,960245171
5881,2439,2,957540692
877,6,5,975268647
1497,2791,3,974749398
514,593,4,976204759
4813,1806,4,962932029
1486,2502,5,974760318
425,1193,5,976280780
3242,2013,4,968347137
1340,2414,1,974775137
2537,516,2,974052481
202,463,3,976936512
2294,1247,3,974507329
4962,1265,4,963095050
997,589,4,975205526
1420,592,4,975504624
1207,1024,4,974911613
2024,468,1,974673472
2106,1911,1,975440795
1483,3271,4,974758138
5317,1585,3,960908687
88,1961,5,977696618
1925,1483,2,1025965441
3558,110,5,966802192
3216,160,1,968460325
5480,1035,5,959876457
5949,866,5,962582551
2587,3555,4,973867940
62,1079,3,977928661
1256,908,5,1022011341
744,3698,3,975468948
3589,1294,4,966656449
5163,1377,4,961904014
5163,368,3,961903277
2030,1925,4,974746652
5163,1592,3,961904710
4921,2324,3,962671158
2611,1250,5,973795937
2116,2497,4,974650294
789,2541,4,975429097
2967,1103,2,971151020
6019,160,3,956761212
2546,36,4,974041170
5749,3044,3,962844242
3108,1590,1,969498620
5739,858,5,958414128
3089,1210,4,969665077
3396,1210,3,967483572
1701,3534,4,974707771
2330,1196,4,974429642
3403,552,4,967430150
5902,593,4,957395953
4600,1517,4,988781587
4161,3107,2,965340928
1018,1247,5,975107400
1542,2571,5,974743974
2761,750,5,973146515
1034,1932,4,975014031
5008,1104,5,962584708
3767,2336,2,966080981
426,608,5,976589600
2116,1912,3,974648172
4060,1344,4,965495267
4626,648,4,964114013
1112,1197,5,974948636
1331,1960,3,974953285
1266,440,4,978577569
796,2111,2,976289269
4041,891,3,965504477
6025,532,2,956730837
4258,2134,4,968174536
5880,541,3,957671127
654,1959,2,975701849
4053,2148,1,965495746
5205,1704,4,961639555
3272,1687,4,971258341
6001,1615,4,956802292
5913,2772,3,957357704
1090,2763,4,974932221
5744,1580,4,959993999
210,1918,5,977100190
3834,1135,4,966399927
1811,3930,4,974698845
3179,3481,3,968775427
808,724,4,975393485
6000,2977,4,956886400
2625,1334,4,973635079
4352,1513,2,965192960
2665,1089,3,973451582
3847,2683,2,965882792
4360,1894,2,965189832
5455,208,2,962595698
1831,2355,4,974701666
5955,3404,3,957108815
3301,1248,5,1000095430
4374,1732,4,965179357
3024,1258,2,970540077
5340,994,4,960701863
3780,829,3,966032273
2969,2023,3,1021901655
5686,2390,3,958688590
1088,3844,3,983744464
839,230,3,980757588
1726,360,1,974711982
1088,1422,1,1032651823
4021,2078,3,965523315
1317,3948,3,974778853
3066,3355,3,969998015
5464,235,4,959900052
2830,1394,4,972592390
4425,3105,4,965108415
2244,1500,5,974596286
3711,1249,4,966271778
1021,3462,5,975007500
5415,919,4,960864534
4528,2762,4,981321428
1058,1982,3,974957047
5286,728,3,961091792
1606,2334,3,974741776
5636,3000,4,981099838
3603,2778,3,966621538
5367,2770,3,960503935
6023,2402,3,956752656
5056,2531,3,962486232
2105,3204,4,974678993
5702,306,4,958578753
4175,2468,4,965332574
3272,2052,4,968198381
3425,3006,3,967365566
4747,1385,5,963242163
5759,1396,3,959558397
1146,2391,2,974938335
4482,113,3,965166412
1659,1836,1,974710840
2544,933,4,974050313
4508,2455,4,964980449
5786,994,4,958143740
1442,1247,3,974757576
3411,551,2,975353433
4879,3095,4,962769140
2562,858,4,973980047
5161,1089,5,961911146
5605,3044,4,959297341
1850,1580,5,974696813
4656,2916,3,963896942
1196,1393,4,974847733
530,2692,5,976143784
1680,1189,4,974710779
2116,2986,3,976155319
1834,1230,2,974696608
1131,3384,4,974901756
5186,1748,4,961727286
655,339,2,975708269
1015,1096,3,981860401
116,2699,4,977496866
4940,2361,4,1022013774
1021,2028,5,995045680
3804,1991,3,965969585
588,2641,4,975955588
5615,1307,4,959306739
2290,2501,4,974518554
4007,2717,1,965816704
4637,1729,2,964031278
1473,1320,2,974757746
889,2396,4,975250141
1632,1012,2,974719343
3111,370,4,969481079
765,969,3,975454269
1922,3451,4,975162869
5305,3264,4,963893400
2265,2858,3,974580718
1335,1617,4,974776539
4452,781,4,965087480
4655,2628,4,963903842
2092,586,1,974770691
3145,923,3,968974806
2507,1371,4,974079320
2909,1598,3,971973370
335,1375,1,976363109
716,1527,5,975532864
3818,2392,3,965948789
2783,741,5,973017839
5643,3489,2,959650373
1820,2028,4,974703550
3018,2701,1,970518781
5386,3113,4,960349598
721,3639,4,981598511
3207,919,5,968570386
1317,261,4,1014012034
5008,198,3,967432710
5686,1584,4,958603587
1448,1093,3,976126874
4682,1447,4,965656033
4476,3678,3,965059007
3620,3618,1,981260033
3084,3827,4,969752510
4588,1485,5,964315929
3017,3911,4,1017355358
2237,3186,4,974599977
1947,2344,5,974692491
3029,2033,4,970368383
2266,222,5,974579591
3834,2889,3,965926870
5433,2987,2,960242875
3209,420,1,968548030
5401,2174,4,963434684
4705,2336,5,963534903
504,3450,4,976226202
5364,2291,3,960502432
4481,2144,3,965022231
103,2006,4,977555033
4785,1704,4,963001464
3557,588,4,966807527
1639,454,4,974716876
1273,2908,4,974815128
4238,910,5,965420847
475,2380,5,976221927
53,2455,4,977976185
5760,1747,3,958250375
5916,3203,3,957461074
568,2571,5,976029613
1449,569,2,975437057
5583,2700,4,959281007
1391,3129,3,974770476
5567,3546,4,959347503
4022,3802,2,965521708
2738,1187,4,973226204
1370,2710,3,974768201
859,3481,5,975344355
5916,1625,3,957461055
4090,1198,5,965426812
2344,1288,2,974414996
3830,3361,4,965932753
560,3638,2,976049466
3412,2455,5,1031068421
4448,1298,5,966368151
561,3190,1,976045437
4404,553,5,965157036
3336,2518,3,968096464
4118,551,5,983347279
385,648,5,976583735
1181,2583,3,974984247
2761,3639,3,973147968
2680,2690,4,973389647
6000,141,4,956883085
3724,912,5,966224080
238,593,3,976760111
4118,2000,3,965360096
3951,1275,4,965678392
5268,2108,4,961172088
5301,934,5,960973919
5705,1541,5,958545641
2638,1334,4,980272640
2293,1097,5,974511273
5365,2297,4,960503487
3216,2359,4,968461103
6019,153,2,956761212
4014,1356,5,965538915
1125,597,4,1024850843
2018,2249,3,974681233
5046,3316,4,970156935
4214,3155,4,965319143
2795,2009,3,972891707
765,1252,3,975611624
5776,2641,2,958169196
2848,2137,4,972514151
3770,1028,4,966049487
2995,2376,4,970696325
1158,3824,4,974864112
5163,1130,4,961951362
4131,3644,2,965350947
4345,3520,3,966387236
911,3044,5,975237725
2589,2682,3,973865388
5880,473,3,957550754
1845,846,5,974711626
5077,2206,4,963203526
4345,1268,3,966267595
2485,1243,3,974144979
1637,435,4,974715620
877,2006,5,975268891
678,1733,3,989239356
1884,2948,5,975737337
1696,1727,4,974764613
1051,1089,5,975109382
2592,1088,3,973828072
4448,3879,4,984802416
1376,3147,4,974867781
1941,1951,3,974853708
235,3000,4,1018413899
5759,1228,3,959817946
3331,1552,2,967854896
3841,1215,3,965996518
2889,3006,4,972055417
3630,628,4,966574801
4227,1345,3,965319565
53,515,5,977984029
5922,3521,3,957297906
4014,2953,1,965537874
449,481,3,976234354
1285,2902,3,975459208
5763,3099,2,960677227
4979,1092,4,962601351
107,2908,3,977534053
3202,780,3,968573073
4039,3744,3,983143729
414,356,4,976286744
3032,1711,4,970348405
1632,1291,3,974715605
309,356,5,976555874
1583,3219,3,974736201
4359,1035,2,965189114
6000,1208,3,956879625
2106,552,3,975854956
4188,2124,4,965326248
5277,1258,2,963956600
4363,1345,3,965184623
33,2064,2,978557891
5539,1097,3,960662074
1112,3146,2,974945160
4535,1213,5,964721582
3496,3429,4,967011222
1090,1250,3,974931632
3467,3196,5,967160818
4829,592,4,1002924402
4897,2792,3,962719908
1369,663,5,974772321
1448,3103,4,976215267
5795,1079,5,958147445
3975,1219,3,965667535
3262,2355,4,968250006
4510,1986,1,964989626
2263,260,5,974580939
3280,1917,2,968347093
2119,50,4,974997409
4152,1377,3,965340878
3070,1219,3,969943400
1199,3481,2,974846614
4186,2108,3,1024075837
19,2324,5,978556331
482,1944,2,976243688
2098,3543,2,974653254
1107,2567,4,974920404
3274,3483,3,968188282
5419,1089,4,960173869
3853,3476,4,965876259
2468,1380,5,974162635
5074,2973,3,962428443
1764,2169,4,974708401
5548,593,4,959480497
2015,2747,4,974676263
2793,1249,5,972940446
4169,3271,5,973309981
4335,1100,3,965768325
660,2735,2,975699575
3727,1250,5,966220709
3618,3614,4,966603913
1683,3325,4,974708930
528,419,2,980041476
4141,480,4,965348554
3067,2117,5,970002975
5182,1269,5,961788109
3361,3256,4,967683535
2907,516,2,971838422
1632,1674,3,974719760
5256,2352,3,961305123
3686,1136,4,966345950
5504,3097,5,959737423
4363,3672,4,965184841
850,1260,5,975349980
1447,333,3,981022857
5074,3462,5,962428225
149,2890,4,977324985
4482,2875,4,965022785
5643,382,2,959650723
5623,2194,5,959093047
5054,1957,2,962487561
3713,2581,4,966270947
425,539,3,976284637
549,3534,4,991838956
2772,2694,3,973094357
3716,153,3,966266857
3796,141,3,966015443
5367,2019,5,960499915
889,1641,3,975250380
757,2716,5,975452952
1449,1552,3,975528887
3422,466,1,967411528
1220,2770,4,974927133
3735,2863,3,966191429
1015,1643,4,981862013
5763,919,4,958836315
3618,785,3,967122179
4186,110,3,1017843862
4238,1923,5,965311375
3121,188,3,969333273
1697,3501,4,974710534
5024,1912,4,962579772
5929,1340,3,957248774
3140,2532,2,969037623
3111,542,4,969481102
1639,1218,5,974716586
4175,2794,3,965332508
1117,457,4,975691820
5771,2140,4,958170900
1995,514,5,974681429
3521,2001,2,966924591
3878,173,1,965839914
263,3471,3,976652353
5534,2470,5,960074451
2041,111,4,994819405
2038,3405,3,975249979
968,223,5,975115066
4382,180,3,965174615
1819,2455,4,974697475
3401,1307,4,967432689
816,1282,5,975469517
765,750,3,975450238
5074,367,1,962498005
2039,905,3,974667771
765,5,4,975613098
3224,294,3,968523107
1636,2699,1,974959912
2734,3261,4,973228579
4335,537,2,965421578
3410,2982,1,995518331
5627,2021,2,959043150
1835,1590,4,974882184
4028,1269,1,966201803
3057,3147,5,970073523
3727,3052,5,966222319
23,21,4,978465404
5585,1610,3,959284624
4235,2858,4,965310798
327,2330,4,976399643
2254,3948,4,974593729
3311,2912,5,967954919
3778,1997,3,966048886
1699,2289,5,974711333
2411,2770,4,974588336
5324,3783,4,976844073
4886,2763,5,962740919
2109,667,1,974668180
1676,1845,4,974797106
1920,2948,4,974776378
1203,2883,4,998229833
1181,1611,2,976069515
3224,490,3,969146362
5921,2396,1,957304317
1121,1639,5,1022869586
420,1304,4,976285738
3884,3674,1,965816124
2909,2461,4,1009396814
713,1951,5,975537779
5294,2083,5,961040775
1300,24,3,974789424
4638,616,4,964020483
456,1129,4,976301054
1503,3551,3,974763367
1912,1446,3,975383070
3314,2014,4,967946761
1087,367,4,976132643
1207,1258,4,974915336
2745,1393,4,973217043
4963,3264,2,962625539
2952,913,4,971213098
2544,3771,4,1024619438
5090,3753,4,982694952
4068,2670,4,965457691
5812,3160,5,957937847
731,1731,2,975530965
1753,260,5,974704479
6004,2762,5,956796507
4310,50,5,966026964
4704,1334,3,963532134
2383,1286,4,974417023
588,1291,4,975955487
2215,2024,3,974602254
894,1674,4,975280914
1999,2804,4,974678644
5948,1964,5,957373745
4472,2126,4,965065010
4489,3638,4,965010650
3858,529,5,965872996
5705,1345,3,958547058
881,479,4,975264598
2402,2376,3,974263630
3411,2718,2,990995862
3573,2393,5,966789032
1675,589,5,974710885
1136,2571,4,974878726
5851,3525,5,957756386
4484,3545,5,965016629
3430,318,4,967341204
1908,2712,1,974872298
1314,265,1,974781810
3891,2941,4,965799910
5948,923,5,957191808
2599,3877,2,973795858
4345,785,3,966268429
2492,912,4,974123365
4016,1104,3,965534534
5684,2028,4,958606096
1340,457,5,974778702
2092,1955,4,978303061
531,2881,3,994110014
1150,551,2,974870374
2181,2105,2,974666727
5831,3401,3,957896068
5447,2739,3,959971218
2064,2179,3,974669640
2777,3214,3,973042218
5523,3593,4,959645474
3147,356,4,968964890
5333,541,3,1016431497
1920,953,5,974778828
4078,2989,2,965604273
752,1387,4,1029310532
2649,2724,2,973632534
4089,1061,2,965456298
3988,235,3,965707735
2967,1663,2,971134001
3705,926,3,966280924
5002,3039,4,962591126
166,1077,3,977186048
411,1395,3,978452772
3885,1333,4,973715729
1465,2670,5,974767445
5997,3471,4,956848714
1938,2115,2,974695407
3942,1678,2,966547964
2937,2336,2,971477370
209,2154,3,976911466
1197,1252,4,974847218
5812,417,3,992071529
204,661,4,983856121
3265,3017,2,968262871
3038,3703,5,1013743547
629,1359,4,975785313
1573,3536,4,974737509
2895,2335,3,972164902
4812,1210,5,962931629
2968,292,4,971110702
6027,10,5,956726620
3557,2081,3,966805667
569,587,3,976238012
4243,1833,4,965315363
1759,3785,4,974787071
934,2720,2,975185491
3404,1356,3,967425756
1609,356,4,974748197
4342,2551,5,965232677
1577,3785,3,974738981
4682,1401,2,965608235
5114,899,5,962309907
3842,648,1,976513704
1354,1344,4,1004413067
3477,2863,5,967127138
1983,367,5,975054031
5300,2662,5,969083088
2010,1721,2,974686089
3001,1259,5,970617077
6016,2054,3,956778510
4122,3039,4,965359093
276,1090,4,976588956
2818,1665,4,972672454
4224,1260,5,965313775
193,3606,4,977019486
3730,3104,3,966213536
3280,3264,1,982260518
1980,2565,4,999664045
3053,2496,2,970170603
4658,748,4,963878902
3901,2861,4,965769703
4472,1371,4,965064860
2148,1573,4,974622048
6006,1721,2,956790346
3414,377,5,967485145
157,3618,4,977250392
5077,529,3,963203368
2679,1221,4,973402052
4952,223,3,962639012
1199,1246,4,974920575
1835,786,4,974882042
1274,3069,4,976706649
3081,1210,5,969802835
889,1805,3,975248698
4425,132,3,965113519
3841,1346,4,966001019
4802,2858,5,978394989
424,3704,3,976281805
5090,357,5,972407427
5699,2527,1,958619934
1377,1597,3,974771106
1489,2324,3,975118133
2794,36,5,972921378
696,3684,2,975562197
3789,1080,4,966019946
5824,3418,4,957968257
678,2864,4,989238151
3294,1219,4,968072433
4906,2028,5,962680693
3590,750,5,966658463
4877,296,5,962765616
4606,2975,4,964198941
5265,3095,4,961177999
1696,2951,4,974761106
5698,1998,2,958755164
2519,1282,5,974068242
1607,2610,3,974733254
6014,945,3,956780509
150,3325,3,977302987
273,1136,4,976773898
5886,198,4,957485775
5608,3408,4,959186996
4983,2130,4,962594048
5247,2433,3,961373613
1884,2511,4,975736048
4103,1968,3,965572199
1284,2455,3,974843788
4064,2789,1,965477434
2934,181,2,971489527
5448,3258,4,960264616
5964,3398,5,956997315
862,3911,3,975339900
4654,841,4,963935479
2058,2881,4,974661419
3388,533,1,967520202
5634,1275,5,959011577
1418,2000,4,974771640
1150,965,4,975195932
2041,1042,5,994819082
5475,2395,4,959882144
4865,1095,1,962818832
4458,3521,4,965095155
889,2377,2,975249012
5813,2000,4,957917480
4169,3496,3,971580483
1924,1784,4,974693411
3361,21,3,967683362
3118,893,4,969401083
1943,2060,3,975736681
957,2360,4,975129673
1206,674,2,974843749
2203,555,4,974604309
1088,2506,4,1015017089
2544,1221,5,974041442
1209,1009,3,974844617
2677,1343,3,973396413
1917,733,3,975136079
2168,2858,3,975704990
3892,355,1,965797786
4299,1441,1,965270438
2050,1193,5,975523243
5307,2005,4,960936548
5448,3095,4,959964457
5867,3584,3,957594101
4238,1333,4,965420481
175,901,4,977113626
19,1573,4,978557492
4167,296,5,965336630
5683,5,3,959399560
1577,2501,5,974739724
42,1608,3,978041223
2389,541,5,974297897
28,2858,4,978982159
570,588,4,975999955
4150,3527,3,965342767
1105,2542,5,982610465
3154,1625,3,968904549
3576,2534,3,966725154
2793,3175,1,972933306
3821,1084,4,965945022
5964,2431,3,956998451
5139,1101,5,962059863
1807,514,5,974697765
1019,2976,4,1021912694
2688,3793,4,978314802
1214,260,4,974843340
4823,1079,5,963094869
4467,953,4,1032410193
2445,3755,3,974217817
1564,457,5,974739986
1742,1518,3,974704146
4480,1036,4,965024468
1371,673,1,974848031
1172,2796,4,974864001
5353,3250,3,960617343
780,2716,4,975439669
3844,780,4,965890217
1260,1043,3,992268319
4562,593,4,967430630
5239,380,4,961445088
306,1060,3,979169155
4326,1759,2,965245788
911,3503,4,1038874148
445,2761,5,976241753
843,2290,4,975370902
3487,1948,3,967075445
2293,866,5,974509805
2309,2396,4,974487073
2820,3693,2,972660039
4484,1079,4,965017101
4965,1676,4,962613187
530,2022,5,976142471
3539,1603,4,966927980
2926,454,4,1006657456
3210,1069,4,968559649
4028,235,5,965765014
2974,1961,5,971026194
5387,2795,3,961192846
4268,3086,2,965304361
1230,2492,5,974842392
1386,1259,4,975766572
3611,1945,3,966612044
637,3100,5,975738132
182,2000,3,977084823
3087,3,3,969683087
2088,2722,4,974656342
1579,1265,5,974929341
2918,3903,4,1011906165
146,933,4,977336740
922,1200,5,975213834
669,2580,5,975633471
4054,3837,4,965511497
1100,2622,2,974926577
3888,1617,3,966136692
5966,1729,2,964320602
159,2763,5,989966741
5428,3418,5,960079035
1088,1381,2,1011257125
1941,3715,3,974951610
4260,3676,2,965322707
53,538,5,977984959
5603,3488,1,959210682
4278,2571,5,965289816
1884,2533,3,975648395
5809,1297,4,957989603
482,3864,2,976241936
1354,3699,3,978297744
3393,2019,5,967495399
2820,879,3,972675444
755,1293,5,997812501
3691,2396,5,966609994
278,1334,5,976586337
5234,2301,4,961604216
5704,265,5,958548492
89,2791,1,993955973
88,3730,2,977694397
5205,724,3,961639883
5501,3508,4,959797488
2777,612,1,973125107
5954,2110,5,957652706
3671,3527,5,966376094
3941,2107,1,965692869
2934,3251,3,971492335
5915,50,5,957398869
570,2291,4,976000373
4302,2717,4,965586524
735,2985,4,975480057
5239,3361,3,961442378
3589,2202,2,966661869
1726,2115,4,974710699
5664,1573,4,958764288
4386,1831,2,965247570
2186,349,5,974607788
2217,366,3,974600521
3926,3810,3,965710288
4932,1674,4,962652666
4088,141,4,965431357
3392,349,4,967505575
1112,653,3,974945308
3742,3614,3,966144991
4587,3179,3,973295057
4798,1372,4,962970612
639,593,4,975811088
3796,150,3,966017332
514,1210,5,976203632
3916,3671,5,965759823
1246,520,4,975927163
2,3147,5,978298652
2719,1196,4,973284123
5451,1252,5,959933581
4133,480,5,965351288
4169,11,4,973310666
3629,1219,5,966537716
48,104,3,978013312
5620,2571,4,969311102
4936,2396,5,962646143
1387,1610,4,974765690
869,10,3,975281838
2889,551,5,972058413
2754,1272,4,973195253
1671,1243,5,974712423
187,1189,4,977232030
278,3692,2,976587283
4656,3328,4,1025993246
1465,1476,1,974758838
5880,2860,2,982799932
5567,1221,3,959346775
2059,6,5,974756183
4506,2764,4,964984486
4139,3476,4,965349934
3259,2082,4,968273100
5413,3700,4,960238378
1889,3841,2,989089451
537,3230,4,976137445
5880,3045,3,957550340
3425,3266,5,967352338
5677,52,3,958929485
5554,2010,3,959451295
4877,69,4,962766793
3050,2571,4,970178873
2768,1222,5,973203569
4333,2657,4,965242742
4510,2278,3,966787496
3574,3660,3,966731893
5319,185,1,960865386
3140,2746,4,969036928
5327,782,3,960842352
2841,3174,5,985030138
2917,1148,4,974241720
1001,265,4,976298782
1585,1357,5,974736415
780,2989,3,975436732
5571,1278,4,981387480
2237,2165,4,974600616
2472,1339,4,974251752
2887,3753,5,972140719
3434,2762,4,967335489
5675,2598,3,958685722
5627,1294,3,959047481
3476,1161,5,968949941
1047,2393,5,974965507
4796,50,4,962985915
2181,2828,2,974609424
150,3733,5,978163703
157,1301,4,977248590
5550,2667,3,959622010
4016,2456,3,965529837
3059,1704,4,970072906
5996,1094,4,956873961
5397,3361,5,994865244
5710,2858,5,958518725
2017,1377,4,974674504
271,2096,4,976636211
4388,1584,5,965220298
5294,29,5,961040482
1912,3627,2,1012273668
4979,2867,4,962600590
5301,150,3,960975838
3251,1244,5,968291201
1853,838,4,975019809
3929,3805,2,965710059
2832,1228,5,978994520
2059,3147,4,974754935
2115,1265,3,974649151
3503,2094,3,969651957
238,446,5,976760175
4256,1204,3,965305733
4824,3072,4,962918431
1425,218,4,977079786
5472,1249,3,960137014
3650,3827,4,970772126
3624,1586,3,978455143
5755,7,1,958281464
5684,2642,2,958608725
5015,3760,5,962593914
3054,1897,4,987019228
1151,2396,5,974869872
4425,2617,4,965111868
1819,2553,3,974698622
3182,1726,1,968781744
4469,446,5,965067697
1329,231,3,976832690
3227,1183,5,968424702
5111,3386,5,962333956
3602,1203,5,967005413
4169,708,4,975804940
2012,1606,2,974677098
647,2997,5,975714176
4494,2626,5,965002140
2033,3751,5,974669922
1737,2340,4,976063171
1837,2367,4,974918317
3970,1079,4,1019230248
4224,492,3,965315757
308,3578,2,976483500
1179,1214,3,974856288
4377,1667,3,965177444
5900,2289,5,957425785
5627,1148,4,959047385
1843,3556,4,974696881
1962,3869,2,975363210
1227,3260,4,976904652
1633,480,4,974715267
4193,2872,3,965327198
48,2863,5,978060748
3612,1265,4,966605109
1564,3256,3,974739986
659,3098,4,975690176
3045,2009,3,970189114
2485,448,3,974144762
4506,3420,3,964982658
952,2160,5,975135874
3228,3479,4,968416129
3833,1858,3,981557018
2794,1196,5,972920643
2496,3682,3,974259797
4495,778,5,966618838
4534,2617,3,964731883
594,3844,5,975898309
366,2088,4,978545523
2215,866,4,974601654
684,2959,3,975603330
4921,1953,4,962670900
187,508,5,977232865
2826,906,4,972601872
1611,1972,2,983597259
3675,2020,4,966365766
261,2335,4,976672969
1733,1093,3,984293308
5054,3396,4,1009573150
5886,2324,5,957489177
27,3593,1,978128865
2041,648,4,974667572
2507,2020,5,974081529
185,2058,3,977066482
2205,1288,4,974603103
3065,60,5,971149333
4509,1343,4,965522700
3755,926,5,966098831
4980,1210,3,963972174
4811,319,4,962932928
2649,1257,5,973631523
750,908,3,976064480
690,588,4,975584052
1377,445,3,974772833
1203,1029,5,1006717682
1015,3199,3,975015261
1793,589,4,974704379
2986,3740,2,970812822
5530,3438,2,959623003
1059,2599,3,974953544
309,350,4,976484362
949,1909,5,975141041
817,487,4,975389189
2101,1748,3,974652650
4744,1214,2,1038922871
3858,1231,5,965873053
3896,1130,4,965782355
3651,2268,4,966457115
2621,1126,1,973657239
5803,1197,2,957994905
1780,516,3,1039943022
2878,293,4,972357786
147,2657,1,977358510
